code,name,总市值,流通市值,行业,总股本,流通股
300453,三鑫医疗,3465708955.15,2422178097.14,医疗器械,519596545.0,363145142.0
300454,深信服,22084022789.2,14531266795.0,软件开发,419848342.0,276259825.0
300455,航天智装,8634748270.08,8524727905.08,计算机设备,717767936.0,708622436.0
300456,赛微电子,11671477355.96,9462228328.32,半导体,732213134.0,593615328.0
300457,赢合科技,11925517000.68,11690128177.56,电池,649537963.0,636717221.0
300458,全志科技,15364375514.320002,12561149423.54,半导体,633321332.0,517772029.0
300459,汤姆猫,12305338286.5,10714440194.5,游戏,3515810939.0,3061268627.0
300460,惠伦晶体,2451421111.23,2451421111.23,电子元件,280804251.0,280804251.0
300461,田中精机,2410881392.16,1265647818.6000001,专用设备,155741692.0,81760195.0
300462,华铭智能,2464618356.7999997,1858534356.8,交运设备,181221938.0,136656938.0
300463,迈克生物,7178143594.8,5760436455.240001,医疗器械,612469590.0,491504817.0
300464,星徽股份,1665958207.02,1141527611.58,通用设备,470609663.0,322465427.0
300465,高伟达,3475810359.46,3475810359.46,软件开发,446762257.0,446762257.0
300466,赛摩智能,3186402952.6,2498918229.15,电网设备,535529908.0,419986257.0
300467,迅游科技,2763586599.2,2241361736.0,游戏,203204897.0,164806010.0
300468,四方精创,4871360344.5,4857018311.16,软件开发,530649275.0,529086962.0
300469,信息发展,3579603842.08,3395174291.6,软件开发,248238824.0,235448980.0
300470,中密控股,7104885684.01,6671932982.01,通用设备,208171277.0,195485877.0
300471,厚普股份,3261618457.92,2958074527.02,专用设备,404165856.0,366551986.0
300472,新元科技,1224900863.45,1118371058.55,专用设备,275258621.0,251319339.0
300473,德尔股份,2056761789.56,2042775834.85,汽车零部件,150458068.0,149434955.0
300474,景嘉微,29581780383.0,21333827016.0,电子元件,458632254.0,330757008.0
300475,香农芯创,13827637478.74,13304075978.74,电子元件,457565767.0,440240767.0
300476,胜宏科技,27562902079.95,27323918380.35,电子元件,862688641.0,855208713.0
300477,合纵科技,2637165970.02,2301276148.14,电网设备,1072018687.0,935478109.0
300478,杭州高新,989316130.0,961842112.0,塑料制品,126673000.0,123155200.0
300479,神思电子,3333931435.8,3333931435.8,计算机设备,197040865.0,197040865.0
300480,光力科技,5750165523.3,4040090925.7000003,专用设备,352770891.0,247858339.0
300481,濮阳惠成,4172731157.76,4138847792.64,电子化学品,296358747.0,293952258.0
300482,万孚生物,12195294231.45,8596061390.4,医疗器械,471771537.0,332536224.0
300483,首华燃气,1992661197.24,1940478192.24,燃气,268552722.0,261519972.0
300484,蓝海华腾,2843165211.0,2250057638.5699997,专用设备,207681900.0,164357753.0
300485,赛升药业,3020048328.0,1716833731.1399999,生物制品,481666400.0,273817182.0
300486,东杰智能,1914987110.2,1860670122.0,专用设备,407444066.0,395887260.0
300487,蓝晓科技,22114452227.51,13317767002.97,塑料制品,505011469.0,304128043.0
300488,恒锋工具,3408022810.17,2811849535.11,通用设备,165679281.0,136696623.0
300489,光智科技,3048076566.9,3036809432.34,有色金属,137672835.0,137163931.0
300490,华自科技,2840840570.58,2788300007.97,电网设备,396212074.0,388884241.0
300491,通合科技,2507934398.09,2225003313.72,电源设备,174041249.0,154406892.0
300492,华图山鼎,13739576766.0,13739576766.0,工程咨询服务,140486470.0,140486470.0
300493,润欣科技,4122610161.99,4093113193.99,半导体,504603447.0,500993047.0
300494,盛天网络,5005332646.72,4062276331.5400004,游戏,489758576.0,397483007.0
300495,*ST美尚,87656333.44,87533969.64,环保行业,674279488.0,673338228.0
300496,中科创达,21348203072.06,17028458362.240002,互联网服务,459199894.0,366282176.0
300497,富祥药业,5016044086.08,4037799889.9199996,化学制药,550004834.0,442741216.0
300498,温氏股份,132126914063.76,108018728888.45999,农牧饲渔,6652916116.0,5439009511.0
300499,高澜股份,3348576747.0800004,2953747216.67,专用设备,305248564.0,269256811.0
300500,启迪设计,2096397171.45,1980009065.25,工程咨询服务,173974869.0,164316105.0
300501,海顺新材,2105691329.2800002,1362188794.88,包装材料,193537806.0,125201176.0
300502,新易盛,76983946635.72,68033545765.86,通信设备,708810852.0,626402226.0
300503,昊志机电,3786120981.3199997,2692491557.3999996,通用设备,306072836.0,217663020.0
300504,天邑股份,3312778956.8,2651837831.04,通信设备,272432480.0,218078769.0
300505,川金诺,3468828140.2599998,2743098621.64,化肥行业,274867523.0,217361222.0
300506,*ST名家,980791162.29,807249612.9599999,装修装饰,695596569.0,572517456.0
300507,苏奥传感,4440477168.27,4305387476.280001,汽车零部件,791528907.0,767448748.0
300508,维宏股份,2103340032.0000002,1094756979.28,互联网服务,109094400.0,56782001.0
300509,新美星,1393080000.0,1161386558.1000001,专用设备,296400000.0,247103523.0
300510,金冠股份,2900183513.5,2886417450.0,电网设备,828623861.0,824690700.0
300511,雪榕生物,1326757154.1000001,1111903437.26,农牧饲渔,498780885.0,418008811.0
300512,中亚股份,2453411051.25,1957016345.01,专用设备,410956625.0,327808433.0
300513,恒实科技,2496981593.8,2240236959.84,通信服务,313691155.0,281436804.0
300514,友讯达,2944000000.0,2286342784.0,电网设备,200000000.0,155322200.0
300515,三德科技,2065775179.9999998,1845281398.7199998,仪器仪表,205754500.0,183792968.0
300516,久之洋,4815000000.0,4815000000.0,电子元件,180000000.0,180000000.0
300517,海波重科,1683232236.0,1041575346.0,工程建设,200384790.0,123997065.0
300518,新迅达,1515527977.6,1515286806.8,互联网服务,199411576.0,199379843.0
300519,新光药业,1753600000.0000002,1250536000.0,中药,160000000.0,114100000.0
300520,科大国创,4804262397.0,4576648807.5,软件开发,291167418.0,277372655.0
300521,爱司凯,1467360000.0,1467350370.4499998,专用设备,144000000.0,143999055.0
300522,世名科技,3614681393.4700003,2449260916.51,化学制品,322451507.0,218488931.0
300523,辰安科技,3610536141.7599998,3606203299.2,互联网服务,232637638.0,232358460.0
300525,博思软件,9757263400.36,7963737780.05,软件开发,752294788.0,614012165.0
300527,中船应急,6116585664.95,6116585664.95,专用设备,963241837.0,963241837.0
300528,幸福蓝海,2395869787.22,2395869787.22,文化传媒,372608054.0,372608054.0
300529,健帆生物,22530793204.8,14545225212.3,医疗器械,807555312.0,521334237.0
300530,领湃科技,2878465665.9599996,2649320544.24,电池,171951354.0,158262876.0
300531,优博讯,3459302008.75,3324474200.9,计算机设备,327895925.0,315116038.0
300532,今天国际,3865482010.46,3677976217.7200003,互联网服务,310231301.0,295182682.0
300533,冰川网络,3310706052.9,2327741765.19,游戏,234303330.0,164737563.0
300534,陇神戎发,2174983650.0,2157436838.82,中药,303345000.0,300897746.0
300535,达威股份,1256018097.74,915704729.58,化学制品,104842913.0,76436121.0
300536,*ST农尚,2141003370.8999999,2140715480.8,工程建设,293288133.0,293248696.0
300537,广信材料,3263985693.5699997,2324661266.3399997,电子化学品,200121747.0,142529814.0
300538,同益股份,3250884899.51,2053110068.5400002,塑料制品,181918573.0,114891442.0
300539,横河精密,1792203733.29,1380995366.13,塑料制品,222082247.0,171127059.0
300540,蜀道装备,3465407372.79,3034358617.29,专用设备,164783993.0,144287143.0
300541,先进数通,4102624453.68,3484094461.0199995,互联网服务,430044492.0,365209063.0
300542,新晨科技,3791710717.2999997,3100338173.2,软件开发,298559899.0,244121116.0
300543,朗科智能,2091393501.6,1649023069.2,消费电子,268127372.0,211413214.0
300545,联得装备,4285511995.2,2698755960.19,光学光电子,177748320.0,111935129.0
300546,雄帝科技,2378426538.62,1667038918.3400002,计算机设备,185524691.0,130034237.0
300547,川环科技,3617994982.32,2972769597.96,橡胶制品,216906174.0,178223597.0
300548,博创科技,5682858469.2,4402937721.6,通信设备,287013054.0,222370592.0
300549,优德精密,1836091800.0,1391522874.75,专用设备,133340000.0,101054675.0
300550,和仁科技,2496946940.91,2494139303.61,软件开发,262560141.0,262264911.0
300551,古鳌科技,2029569751.93,1767018329.03,计算机设备,345752939.0,301025269.0
300552,万集科技,8380393963.84,4949689362.24,软件开发,213133112.0,125882232.0
300553,集智股份,1870627200.0,1235175463.0,仪器仪表,81120000.0,53563550.0
300554,三超新材,2614302997.53,1752228012.15,通用设备,114211577.0,76549935.0
300555,ST路通,1092000000.0,1078801612.98,通信设备,200000000.0,197582713.0
300556,丝路视觉,2102700763.11,1779547002.84,软件开发,121473181.0,102804564.0
300557,理工光科,2550828296.19,2507939869.19,仪器仪表,93061959.0,91497259.0
300558,贝达药业,14374990149.75,14329308496.95,化学制药,418485885.0,417155997.0
300559,佳发教育,3979165087.32,3098922856.6800003,软件开发,399514567.0,311136833.0
300560,中富通,2504205479.8,2037812181.4,通信服务,229743622.0,186955246.0
300561,汇金科技,2890631259.75,1722471292.0,软件开发,328107975.0,195513200.0
300562,乐心医疗,1923913537.56,1418555514.6699998,医疗器械,216901188.0,159927341.0
300563,神宇股份,4315908556.54,2988617310.0,通信设备,177682526.0,123039000.0
300564,筑博设计,1397537856.0,971216103.0,工程咨询服务,162883200.0,113195350.0
300565,科信技术,2534501811.8,1911163140.25,通信设备,249704612.0,188291935.0
300566,激智科技,3702931362.0,3204258403.3199997,光学光电子,263741550.0,228223533.0
300567,精测电子,16633578168.4,12316651168.4,仪器仪表,275208110.0,203783110.0
300568,星源材质,11406103796.800001,10282795839.52,电池,1345059410.0,1212593849.0
300569,天能重工,4336141185.92,3961223523.44,风电设备,1022674808.0,934250831.0
300570,太辰光,7427048550.900001,6293676687.900001,通信设备,227126867.0,192467177.0
300571,平治信息,2967766813.38,2459065027.92,通信服务,139528294.0,115611896.0
300572,安车检测,2612762344.92,2094836761.01,专业服务,228988812.0,183596561.0
300573,兴齐眼药,30172014185.579998,23177435728.859997,化学制药,174424871.0,133989107.0
300575,中旗股份,3151048392.0,2333171445.96,农药兽药,464756400.0,344125582.0
300576,容大感光,11015149037.75,6836522821.5,电子化学品,295708699.0,183530814.0
300577,开润股份,5069214105.34,2961140302.6800003,纺织服装,239792531.0,140072862.0
300578,会畅通讯,2821378400.2000003,2760449026.55,通信服务,198269740.0,193987985.0
300579,数字认证,5826600000.0,5651174820.459999,软件开发,270000000.0,261870937.0
300580,贝斯特,7607105618.88,7154016014.52,汽车零部件,499153912.0,469423623.0
300581,晨曦航空,4213839122.36,4213839122.36,航天航空,550109546.0,550109546.0
300582,英飞特,2552157889.12,1891564490.34,光学光电子,298847528.0,221494671.0
300583,赛托生物,2354203383.66,2301783543.66,化学制药,189702126.0,185478126.0
300584,海辰药业,1860000000.0,1272838625.5,化学制药,120000000.0,82118621.0
300585,奥联电子,2200488887.46,2057600000.0,汽车零部件,171111111.0,160000000.0
300586,美联新材,4601571693.15,3458413344.3199997,塑料制品,711216645.0,534530656.0
300587,天铁股份,4905401157.27,3974735377.05,橡胶制品,1170740133.0,948624195.0
300588,熙菱信息,1487729903.1,1122438893.1,软件开发,191471030.0,144458030.0
300589,江龙船艇,4305415154.400001,2539881388.2000003,船舶制造,377667996.0,222796613.0
300590,移为通信,5092804431.0,3920537626.7999997,通信设备,458811210.0,353201588.0
300591,万里马,1298156086.4,1063710886.4000001,纺织服装,405673777.0,332409652.0
300592,华凯易佰,4918877308.35,2454568041.15,互联网服务,404845869.0,202022061.0
300593,新雷能,5739633802.02,4753565931.26,电源设备,542498469.0,449297347.0
300594,朗进科技,1294553270.5,1280108216.59,交运设备,91877450.0,90852251.0
300595,欧普康视,14713182411.599998,10963314064.0,医疗器械,897145269.0,668494760.0
300596,利安隆,6477570806.070001,6049044628.900001,塑料制品,229619667.0,214429090.0
300597,吉大通信,2098789231.0,2089566232.6000001,通信服务,272570030.0,271372238.0
300598,诚迈科技,6364074463.53,6362292196.75,软件开发,216981741.0,216920975.0
300599,雄塑科技,1858702832.7300003,1101269042.73,装修建材,358131567.0,212190567.0
300600,ST瑞科,1541788675.2,1206724604.2,船舶制造,294234480.0,230290955.0
300601,康泰生物,18250417897.6,14401742860.08,生物制品,1116916640.0,881379612.0
300602,飞荣达,8305692091.92,5610217584.72,消费电子,580006431.0,391774971.0
300603,立昂技术,3258235599.31,2502609143.84,通信服务,464798231.0,357005584.0
300604,长川科技,17963615167.32,13376536970.5,半导体,626783502.0,466731925.0
300605,恒锋信息,1496795773.2,1027494886.5999999,软件开发,164483052.0,112911526.0
300606,金太阳,2631397260.0,2208197227.86,通用设备,140117000.0,117582387.0
300607,拓斯达,5603510654.559999,3766375468.81,通用设备,424830224.0,285547799.0
300608,思特奇,3106498988.1800003,2580404766.6600003,软件开发,331183261.0,275096457.0
300609,汇纳科技,2333822539.41,2329527071.59,互联网服务,120114387.0,119893313.0
300610,晨化股份,1873153744.0000002,1400412833.6000001,塑料制品,212858380.0,159137822.0
300611,美力科技,1652714744.4,1150907270.4,汽车零部件,211074680.0,146986880.0
300612,宣亚国际,2472834730.08,2183618856.75,文化传媒,180104496.0,159039975.0
300613,富瀚微,7595058624.089999,7160481218.429999,半导体,230782699.0,217577673.0
300614,百川畅银,1471186657.5,1471186657.5,环保行业,160434750.0,160434750.0
300615,欣天科技,1819238694.0,1229718679.28,通信设备,191700600.0,129580472.0
300616,尚品宅配,2530295094.6,1400238332.5,装修建材,224515980.0,124244750.0
300617,安靠智电,4543828235.4,2544944237.4,电网设备,167360156.0,93736436.0
300618,寒锐钴业,8427191314.61,7357822332.94,能源金属,312233839.0,272612906.0
300619,金银河,3407716384.86,2393015646.48,电池,133845891.0,93991188.0
300620,光库科技,9267557183.5,8997049582.5,通信设备,249799385.0,242508075.0
300621,维业股份,1541700147.0,1452542723.19,装修装饰,208056700.0,196024659.0
300622,博士眼镜,2250000901.61,1484762123.35,商业百货,174283571.0,115008685.0
300623,捷捷微电,12830778588.24,11702327282.1,半导体,734867044.0,670236385.0
300624,万兴科技,10985369929.68,9729471276.3,软件开发,193336324.0,171233215.0
300625,三雄极光,2958115290.0,1683489207.72,家电行业,279331000.0,158969708.0
300626,华瑞股份,1422000000.0,1400681850.0,电机,180000000.0,177301500.0
300627,华测导航,16311162606.699999,13460300672.0,通信设备,545523833.0,450177280.0
300628,亿联网络,45977597048.76,26302805374.86,通信设备,1263815202.0,723001797.0
300629,新劲刚,4417509559.68,3504191178.53,通信设备,251423424.0,199441729.0
300630,普利制药,5579423287.75,4177914795.6,化学制药,451775165.0,338292696.0
300631,久吾高科,2437096333.7599998,2324487635.4399996,环保行业,125043424.0,119265656.0
300632,光莆股份,3012142589.3999996,2183348207.46,光学光电子,305181620.0,221210558.0
300633,开立医疗,18251809242.9,18251809242.9,医疗器械,432712405.0,432712405.0
300634,彩讯股份,7686206302.500001,7405219252.500001,互联网服务,447653250.0,431288250.0
300635,中达安,1031957540.0,910357783.6800001,工程咨询服务,136322000.0,120258624.0
300636,同和药业,4350162252.0,3761035980.7200003,化学制药,421527350.0,364441471.0
300637,扬帆新材,2295856271.3999996,2290515804.6,电子化学品,234750130.0,234204070.0
300638,广和通,12719008321.689999,8833465221.68,通信设备,765744029.0,531816088.0
300639,凯普生物,3064413194.76,3010679118.54,医疗器械,646500674.0,635164371.0
